Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Total Revenue
Kaufland,1185732,2022-04-07,April,Northeast,Baden-Württemberg,Bionade,0.23,1250,287.5
Lidl,1185732,2022-04-07,April,Northeast,North Rhine-Westphalia,Vita Cola,0.28,500,140.0
Rewe,1185732,2022-04-07,April,Northeast,Saxony-Anhalt,Bionade,0.41,500,205.0
Lidl,1185732,2022-04-07,April,Northeast,Schleswig-Holstein,Mezzo Mix,0.32,2000,640.0
Rewe,1185732,2022-05-06,May,Northeast,Bavaria,Club-Mate,0.46,4700,2162.0
Metro,1185732,2022-05-06,May,Northeast,Schleswig-Holstein,Gerolsteiner,0.41,1750,717.5
Penny,1185732,2022-05-06,May,Northeast,Mecklenburg-Vorpommern,Gerolsteiner,0.37,2000,740.0
Rewe,1185732,2022-05-06,May,Northeast,Hamburg,Bionade,0.37,1500,555.0
Aldi,1185732,2022-05-06,May,Northeast,Hesse,Mezzo Mix,0.46,1750,805.0
Aldi,1185732,2022-05-06,May,Northeast,Mecklenburg-Vorpommern,Fritz-Kola,0.51,3000,1530.0
Aldi,1185732,2022-06-08,June,Northeast,Saxony,Club-Mate,0.46,5500,2530.0
Kaufland,1185732,2022-06-08,June,Northeast,Thuringia,Club-Mate,0.41,3000,1230.0
Edeka,1185732,2022-06-08,June,Northeast,Bavaria,Vita Cola,0.37,2250,832.5
Edeka,1185732,2022-06-08,June,Northeast,North Rhine-Westphalia,Club-Mate,0.37,2000,740.0
Aldi,1185732,2022-06-08,June,Northeast,Brandenburg,Mezzo Mix,0.46,2000,920.0
Edeka,1185732,2022-06-08,June,Northeast,Berlin,Bionade,0.51,3500,1785.0
Netto,1185732,2022-07-06,July,Northeast,Hamburg,Gerolsteiner,0.46,5750,2645.0
Lidl,1185732,2022-07-06,July,Northeast,Saxony-Anhalt,Fritz-Kola,0.41,3250,1332.5
Penny,1185732,2022-07-06,July,Northeast,Saxony,Gerolsteiner,0.37,2500,925.0
Edeka,1185732,2022-07-06,July,Northeast,North Rhine-Westphalia,Mezzo Mix,0.37,2000,740.0
Penny,1185732,2022-07-06,July,Northeast,Schleswig-Holstein,Mezzo Mix,0.46,2250,1035.0
Edeka,1185732,2022-07-06,July,Northeast,Saxony-Anhalt,Club-Mate,0.51,4000,2040.0
Lidl,1185732,2022-08-07,August,Northeast,Saxony-Anhalt,Vita Cola,0.46,5500,2530.0
Penny,1185732,2022-08-07,August,Northeast,Schleswig-Holstein,Mezzo Mix,0.41,3250,1332.5
Rewe,1185732,2022-08-07,August,Northeast,Saxony-Anhalt,Club-Mate,0.37,2500,925.0
Metro,1185732,2022-08-07,August,Northeast,Mecklenburg-Vorpommern,Mezzo Mix,0.37,1500,555.0
Metro,1185732,2022-08-07,August,Northeast,Baden-Württemberg,Gerolsteiner,0.46,1250,575.0
Metro,1185732,2022-08-07,August,Northeast,Hesse,Vita Cola,0.51,3000,1530.0
Kaufland,1185732,2022-09-06,September,Northeast,Hesse,Gerolsteiner,0.46,4250,1955.0
Aldi,1185732,2022-09-06,September,Northeast,Saxony,Fritz-Kola,0.41,2250,922.5
Rewe,1185732,2022-09-06,September,Northeast,Hamburg,Bionade,0.37,1250,462.5
Kaufland,1185732,2022-09-06,September,Northeast,Berlin,Gerolsteiner,0.37,1000,370.0
Aldi,1185732,2022-09-06,September,Northeast,Hamburg,Mezzo Mix,0.46,1000,460.0
Lidl,1185732,2022-09-06,September,Northeast,Baden-Württemberg,Mezzo Mix,0.51,2000,1020.0
Rewe,1185732,2022-10-08,October,Northeast,Mecklenburg-Vorpommern,Bionade,0.51,3750,1912.5
Aldi,1185732,2022-10-08,October,Northeast,Thuringia,Gerolsteiner,0.46,2000,920.0
Edeka,1185732,2022-10-08,October,Northeast,Hamburg,Bionade,0.46,1000,460.0
Metro,1185732,2022-10-08,October,Northeast,Hesse,Mezzo Mix,0.46,750,345.0
Rewe,1185732,2022-10-08,October,Northeast,Berlin,Bionade,0.55,750,412.50000000000006
Kaufland,1185732,2022-10-08,October,Northeast,Brandenburg,Bionade,0.6,2000,1200.0
Rewe,1185732,2022-11-07,November,Northeast,Berlin,Mezzo Mix,0.55,3500,1925.0000000000002
Aldi,1185732,2022-11-07,November,Northeast,Berlin,Club-Mate,0.46,2250,1035.0
Aldi,1185732,2022-11-07,November,Northeast,North Rhine-Westphalia,Club-Mate,0.46,2200,1012.0
Aldi,1185732,2022-11-07,November,Northeast,Mecklenburg-Vorpommern,Fritz-Kola,0.46,2000,920.0
Kaufland,1185732,2022-11-07,November,Northeast,Bavaria,Bionade,0.55,1750,962.5000000000001
Penny,1185732,2022-11-07,November,Northeast,North Rhine-Westphalia,Gerolsteiner,0.6,2750,1650.0
Edeka,1185732,2022-12-06,December,Northeast,Hamburg,Club-Mate,0.55,5000,2750.0
Lidl,1185732,2022-12-06,December,Northeast,North Rhine-Westphalia,Vita Cola,0.46,3000,1380.0
Rewe,1185732,2022-12-06,December,Northeast,Saxony-Anhalt,Club-Mate,0.46,2750,1265.0
Aldi,1185732,2022-12-06,December,Northeast,Berlin,Mezzo Mix,0.46,2250,1035.0
Edeka,1185732,2022-12-06,December,Northeast,Berlin,Fritz-Kola,0.55,2250,1237.5
Lidl,1185732,2022-12-06,December,Northeast,Hesse,Gerolsteiner,0.6,3250,1950.0
Netto,1185732,2022-01-17,January,Northeast,Saxony,Vita Cola,0.37,4500,1665.0
Kaufland,1185732,2022-01-17,January,Northeast,Bavaria,Bionade,0.37,2500,925.0
Lidl,1185732,2022-01-17,January,Northeast,Hesse,Gerolsteiner,0.28,2500,700.0000000000001
Kaufland,1185732,2022-01-17,January,Northeast,Berlin,Mezzo Mix,0.32,1000,320.0
Aldi,1185732,2022-01-17,January,Northeast,Berlin,Fritz-Kola,0.46,1500,690.0
Lidl,1185732,2022-01-17,January,Northeast,Thuringia,Gerolsteiner,0.37,2500,925.0
Metro,1185732,2022-02-15,February,Northeast,Bavaria,Gerolsteiner,0.37,5000,1850.0
Rewe,1185732,2022-02-15,February,Northeast,Berlin,Club-Mate,0.37,1500,555.0
Rewe,1185732,2022-02-15,February,Northeast,Baden-Württemberg,Vita Cola,0.28,2000,560.0
Metro,1185732,2022-02-15,February,Northeast,Saxony,Vita Cola,0.32,2500,800.0
Edeka,1185732,2022-02-15,February,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.46,1500,690.0
Edeka,1185732,2022-02-15,February,Northeast,Saxony-Anhalt,Gerolsteiner,0.37,2500,925.0
Edeka,1185732,2022-03-13,March,Northeast,North Rhine-Westphalia,Gerolsteiner,0.37,4700,1739.0
Rewe,1185732,2022-03-13,March,Northeast,Saxony-Anhalt,Vita Cola,0.37,1750,647.5
Lidl,1185732,2022-03-13,March,Northeast,Berlin,Vita Cola,0.28,2000,560.0
Netto,1185732,2022-03-13,March,Northeast,Saxony-Anhalt,Bionade,0.32,3000,960.0
Rewe,1185732,2022-03-13,March,Northeast,Brandenburg,Fritz-Kola,0.46,1000,460.0
Lidl,1185732,2022-03-13,March,Northeast,Hamburg,Bionade,0.37,2000,740.0
Lidl,1185732,2022-04-14,April,Northeast,Thuringia,Fritz-Kola,0.37,4500,1665.0
Metro,1185732,2022-04-14,April,Northeast,Hesse,Gerolsteiner,0.37,1500,555.0
Edeka,1185732,2022-04-14,April,Northeast,Saxony-Anhalt,Fritz-Kola,0.28,1500,420.00000000000006
Metro,1185732,2022-04-14,April,Northeast,Hamburg,Mezzo Mix,0.32,1250,400.0
Penny,1185732,2022-04-14,April,Northeast,Schleswig-Holstein,Bionade,0.46,1250,575.0
Kaufland,1185732,2022-04-14,April,Northeast,Saxony,Club-Mate,0.37,2750,1017.5
Lidl,1185732,2022-05-13,May,Northeast,North Rhine-Westphalia,Mezzo Mix,0.51,4950,2524.5
Lidl,1185732,2022-05-13,May,Northeast,Bavaria,Bionade,0.46,2000,920.0
Rewe,1185732,2022-05-13,May,Northeast,Hamburg,Bionade,0.41,2250,922.5
Edeka,1185732,2022-05-13,May,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.41,1750,717.5
Lidl,1185732,2022-05-13,May,Northeast,Berlin,Bionade,0.51,2000,1020.0
Aldi,1185732,2022-05-13,May,Northeast,Mecklenburg-Vorpommern,Bionade,0.55,3250,1787.5000000000002
Edeka,1185732,2022-06-15,June,Northeast,Hesse,Gerolsteiner,0.51,5750,2932.5
Lidl,1185732,2022-06-15,June,Northeast,Saxony-Anhalt,Mezzo Mix,0.46,3250,1495.0
Rewe,1185732,2022-06-15,June,Northeast,Brandenburg,Club-Mate,0.41,2500,1025.0
Lidl,1185732,2022-06-15,June,Northeast,Hesse,Mezzo Mix,0.41,2250,922.5
Lidl,1185732,2022-06-15,June,Northeast,Berlin,Club-Mate,0.51,2250,1147.5
Lidl,1185732,2022-06-15,June,Northeast,Bavaria,Gerolsteiner,0.55,3750,2062.5
Metro,1185732,2022-07-13,July,Northeast,Berlin,Fritz-Kola,0.51,6000,3060.0
Kaufland,1185732,2022-07-13,July,Northeast,Berlin,Gerolsteiner,0.46,3500,1610.0
Kaufland,1185732,2022-07-13,July,Northeast,Schleswig-Holstein,Mezzo Mix,0.41,2750,1127.5
Kaufland,1185732,2022-07-13,July,Northeast,Mecklenburg-Vorpommern,Fritz-Kola,0.41,2250,922.5
Kaufland,1185732,2022-07-13,July,Northeast,Hamburg,Gerolsteiner,0.51,2500,1275.0
Lidl,1185732,2022-07-13,July,Northeast,Brandenburg,Mezzo Mix,0.55,4250,2337.5
Kaufland,1185732,2022-08-14,August,Northeast,Hamburg,Bionade,0.51,5750,2932.5
Penny,1185732,2022-08-14,August,Northeast,Hamburg,Mezzo Mix,0.46,3500,1610.0
Metro,1185732,2022-08-14,August,Northeast,Brandenburg,Bionade,0.41,2750,1127.5
Penny,1185732,2022-08-14,August,Northeast,Hamburg,Gerolsteiner,0.41,1750,717.5
Penny,1185732,2022-08-14,August,Northeast,North Rhine-Westphalia,Vita Cola,0.51,1500,765.0
Penny,1185732,2022-08-14,August,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.55,3250,1787.5000000000002
Aldi,1185732,2022-09-13,September,Northeast,Schleswig-Holstein,Club-Mate,0.51,4500,2295.0
Rewe,1185732,2022-09-13,September,Northeast,Schleswig-Holstein,Fritz-Kola,0.46,2500,1150.0
Edeka,1185732,2022-09-13,September,Northeast,Brandenburg,Gerolsteiner,0.41,1500,615.0
Kaufland,1185732,2022-09-13,September,Northeast,Mecklenburg-Vorpommern,Bionade,0.41,1250,512.5
Penny,1185732,2022-09-13,September,Northeast,Thuringia,Club-Mate,0.51,1250,637.5
Metro,1185732,2022-09-13,September,Northeast,Hamburg,Gerolsteiner,0.55,2250,1237.5
Kaufland,1185732,2022-10-15,October,Northeast,Brandenburg,Vita Cola,0.55,4000,2200.0
Lidl,1185732,2022-10-15,October,Northeast,North Rhine-Westphalia,Vita Cola,0.51,2250,1147.5
Netto,1185732,2022-10-15,October,Northeast,Hesse,Gerolsteiner,0.51,1250,637.5
Netto,1185732,2022-10-15,October,Northeast,Saxony,Fritz-Kola,0.51,1000,510.0
Metro,1185732,2022-10-15,October,Northeast,Bavaria,Bionade,0.6,1000,600.0
Edeka,1185732,2022-10-15,October,Northeast,Saxony-Anhalt,Bionade,0.64,2250,1440.0
Lidl,1185732,2022-11-14,November,Northeast,Schleswig-Holstein,Vita Cola,0.6,3750,2250.0
Penny,1185732,2022-11-14,November,Northeast,Schleswig-Holstein,Club-Mate,0.51,3000,1530.0
Penny,1185732,2022-11-14,November,Northeast,Baden-Württemberg,Gerolsteiner,0.51,2950,1504.5
Metro,1185732,2022-11-14,November,Northeast,Berlin,Mezzo Mix,0.51,2750,1402.5
Aldi,1185732,2022-11-14,November,Northeast,Baden-Württemberg,Bionade,0.6,2500,1500.0
Aldi,1185732,2022-11-14,November,Northeast,Schleswig-Holstein,Fritz-Kola,0.64,3500,2240.0
Penny,1185732,2022-12-13,December,Northeast,Hesse,Gerolsteiner,0.6,5750,3450.0
Penny,1185732,2022-12-13,December,Northeast,Schleswig-Holstein,Fritz-Kola,0.51,3750,1912.5
Lidl,1185732,2022-12-13,December,Northeast,Bavaria,Gerolsteiner,0.51,3500,1785.0
Metro,1185732,2022-12-13,December,Northeast,Mecklenburg-Vorpommern,Bionade,0.51,3000,1530.0
Netto,1185732,2022-12-13,December,Northeast,Hamburg,Mezzo Mix,0.6,3000,1800.0
Aldi,1185732,2022-12-13,December,Northeast,Schleswig-Holstein,Fritz-Kola,0.64,4000,2560.0
Lidl,1185732,2022-01-14,January,Northeast,Berlin,Gerolsteiner,0.41,5250,2152.5
Edeka,1185732,2022-01-14,January,Northeast,Saxony-Anhalt,Fritz-Kola,0.41,3250,1332.5
Kaufland,1185732,2022-01-14,January,Northeast,Brandenburg,Bionade,0.32,3250,1040.0
Edeka,1185732,2022-01-14,January,Northeast,Mecklenburg-Vorpommern,Mezzo Mix,0.37,1750,647.5
Edeka,1185732,2022-01-14,January,Northeast,Brandenburg,Gerolsteiner,0.51,2250,1147.5
Kaufland,1185732,2022-01-14,January,Northeast,Berlin,Fritz-Kola,0.41,3250,1332.5
Metro,1185732,2022-02-12,February,Northeast,Baden-Württemberg,Bionade,0.41,5750,2357.5
Netto,1185732,2022-02-12,February,Northeast,Saxony,Mezzo Mix,0.41,2250,922.5
Aldi,1185732,2022-02-12,February,Northeast,Berlin,Fritz-Kola,0.32,2750,880.0
Rewe,1185732,2022-02-12,February,Northeast,Berlin,Club-Mate,0.37,1500,555.0
Kaufland,1185732,2022-02-12,February,Northeast,Brandenburg,Bionade,0.51,2250,1147.5
Kaufland,1185732,2022-02-12,February,Northeast,Berlin,Gerolsteiner,0.41,3250,1332.5
Lidl,1185732,2022-03-10,March,Northeast,Brandenburg,Club-Mate,0.41,5450,2234.5
Lidl,1185732,2022-03-10,March,Northeast,Bavaria,Fritz-Kola,0.41,2500,1025.0
Rewe,1185732,2022-03-10,March,Northeast,North Rhine-Westphalia,Club-Mate,0.32,2750,880.0
Rewe,1185732,2022-03-10,March,Northeast,Bavaria,Club-Mate,0.37,1250,462.5
Penny,1185732,2022-03-10,March,Northeast,Berlin,Gerolsteiner,0.51,1750,892.5
Metro,1185732,2022-03-10,March,Northeast,Saxony-Anhalt,Mezzo Mix,0.41,2750,1127.5
Metro,1185732,2022-04-11,April,Northeast,Baden-Württemberg,Club-Mate,0.41,5250,2152.5
Lidl,1185732,2022-04-11,April,Northeast,Baden-Württemberg,Vita Cola,0.41,2250,922.5
Lidl,1185732,2022-04-11,April,Northeast,Baden-Württemberg,Vita Cola,0.32,2250,720.0
Metro,1185732,2022-04-11,April,Northeast,Saxony,Club-Mate,0.37,1500,555.0
Rewe,1185732,2022-04-11,April,Northeast,Berlin,Fritz-Kola,0.51,1500,765.0
Kaufland,1185732,2022-04-11,April,Northeast,Hamburg,Vita Cola,0.41,3000,1230.0
Rewe,1185732,2022-05-10,May,Northeast,Brandenburg,Fritz-Kola,0.55,5700,3135.0000000000005
Netto,1185732,2022-05-10,May,Northeast,Bavaria,Vita Cola,0.51,2750,1402.5
Kaufland,1185732,2022-05-10,May,Northeast,Hamburg,Vita Cola,0.46,3000,1380.0
Lidl,1185732,2022-05-10,May,Northeast,Saxony,Club-Mate,0.46,2500,1150.0
Netto,1185732,2022-05-10,May,Northeast,Thuringia,Bionade,0.55,2750,1512.5000000000002
Aldi,1185732,2022-05-10,May,Northeast,Mecklenburg-Vorpommern,Gerolsteiner,0.6,4000,2400.0
Aldi,1185732,2022-06-12,June,Northeast,Mecklenburg-Vorpommern,Club-Mate,0.55,6500,3575.0000000000005
Penny,1185732,2022-06-12,June,Northeast,Saxony-Anhalt,Club-Mate,0.51,4000,2040.0
Rewe,1185732,2022-06-12,June,Northeast,North Rhine-Westphalia,Bionade,0.46,3250,1495.0
Edeka,1185732,2022-06-12,June,Northeast,Hamburg,Club-Mate,0.46,3000,1380.0
Edeka,1185732,2022-06-12,June,Northeast,Saxony,Fritz-Kola,0.55,3000,1650.0000000000002
Penny,1185732,2022-06-12,June,Northeast,Berlin,Vita Cola,0.6,4500,2700.0
Kaufland,1185732,2022-07-10,July,Northeast,Berlin,Mezzo Mix,0.55,6750,3712.5000000000005
Netto,1185732,2022-07-10,July,Northeast,North Rhine-Westphalia,Fritz-Kola,0.51,4250,2167.5
Rewe,1185732,2022-07-10,July,Northeast,Saxony,Vita Cola,0.46,3500,1610.0
Penny,1185732,2022-07-10,July,Northeast,Baden-Württemberg,Bionade,0.46,3000,1380.0
Edeka,1185732,2022-07-10,July,Northeast,Saxony,Club-Mate,0.55,3250,1787.5000000000002
Metro,1185732,2022-07-10,July,Northeast,Thuringia,Vita Cola,0.6,5000,3000.0
Lidl,1185732,2022-08-11,August,Northeast,Hamburg,Club-Mate,0.55,6500,3575.0000000000005
Lidl,1185732,2022-08-11,August,Northeast,Berlin,Vita Cola,0.51,4250,2167.5
Netto,1185732,2022-08-11,August,Northeast,Baden-Württemberg,Fritz-Kola,0.46,3500,1610.0
Rewe,1185732,2022-08-11,August,Northeast,Mecklenburg-Vorpommern,Club-Mate,0.46,2500,1150.0
Aldi,1185732,2022-08-11,August,Northeast,Hamburg,Bionade,0.55,2250,1237.5
Metro,1185732,2022-08-11,August,Northeast,Schleswig-Holstein,Club-Mate,0.6,4000,2400.0
Metro,1185732,2022-09-10,September,Northeast,Hesse,Gerolsteiner,0.55,5250,2887.5000000000005
Netto,1185732,2022-09-10,September,Northeast,Bavaria,Fritz-Kola,0.51,3250,1657.5
Edeka,1185732,2022-09-10,September,Northeast,Baden-Württemberg,Gerolsteiner,0.46,2250,1035.0
Edeka,1185732,2022-09-10,September,Northeast,Hesse,Gerolsteiner,0.46,2000,920.0
Netto,1185732,2022-09-10,September,Northeast,Thuringia,Fritz-Kola,0.55,2000,1100.0
Lidl,1185732,2022-09-10,September,Northeast,North Rhine-Westphalia,Vita Cola,0.6,3000,1800.0
Lidl,1185732,2022-10-12,October,Northeast,Bavaria,Bionade,0.6,4750,2850.0
Kaufland,1185732,2022-10-12,October,Northeast,North Rhine-Westphalia,Vita Cola,0.55,3000,1650.0000000000002
Aldi,1185732,2022-10-12,October,Northeast,Bavaria,Club-Mate,0.55,2000,1100.0
Netto,1185732,2022-10-12,October,Northeast,Thuringia,Bionade,0.55,1750,962.5000000000001
Metro,1185732,2022-10-12,October,Northeast,Baden-Württemberg,Vita Cola,0.64,1750,1120.0
Metro,1185732,2022-10-12,October,Northeast,Baden-Württemberg,Vita Cola,0.69,3000,2070.0
Penny,1185732,2022-11-11,November,Northeast,Brandenburg,Club-Mate,0.64,4500,2880.0
Netto,1185732,2022-11-11,November,Northeast,Baden-Württemberg,Vita Cola,0.55,3250,1787.5000000000002
Kaufland,1185732,2022-11-11,November,Northeast,Schleswig-Holstein,Fritz-Kola,0.55,3200,1760.0000000000002
Kaufland,1185732,2022-11-11,November,Northeast,Saxony,Club-Mate,0.55,3000,1650.0000000000002
Lidl,1185732,2022-11-11,November,Northeast,Baden-Württemberg,Vita Cola,0.64,2750,1760.0
Kaufland,1185732,2022-11-11,November,Northeast,Baden-Württemberg,Mezzo Mix,0.69,3750,2587.5
Rewe,1185732,2022-12-10,December,Northeast,Baden-Württemberg,Vita Cola,0.64,6000,3840.0
Netto,1185732,2022-12-10,December,Northeast,Saxony,Mezzo Mix,0.55,4000,2200.0
Aldi,1185732,2022-12-10,December,Northeast,Saxony,Gerolsteiner,0.55,3750,2062.5
Kaufland,1185732,2022-12-10,December,Northeast,Hesse,Fritz-Kola,0.55,3250,1787.5000000000002
Lidl,1185732,2022-12-10,December,Northeast,Brandenburg,Club-Mate,0.64,3250,2080.0
Metro,1185732,2022-12-10,December,Northeast,Thuringia,Gerolsteiner,0.69,4250,2932.5
Edeka,1185732,2022-01-21,January,Northeast,Bavaria,Gerolsteiner,0.46,5250,2415.0
Rewe,1185732,2022-01-21,January,Northeast,Thuringia,Fritz-Kola,0.46,3250,1495.0
Edeka,1185732,2022-01-21,January,Northeast,Baden-Württemberg,Fritz-Kola,0.37,3250,1202.5
Rewe,1185732,2022-01-21,January,Northeast,Saxony-Anhalt,Gerolsteiner,0.41,1750,717.5
Aldi,1185732,2022-01-21,January,Northeast,North Rhine-Westphalia,Fritz-Kola,0.55,2250,1237.5
Netto,1185732,2022-01-21,January,Northeast,Schleswig-Holstein,Vita Cola,0.46,3250,1495.0
Penny,1185732,2022-02-19,February,Northeast,Bavaria,Mezzo Mix,0.46,6000,2760.0
Metro,1185732,2022-02-19,February,Northeast,Saxony,Vita Cola,0.46,2500,1150.0
Rewe,1185732,2022-02-19,February,Northeast,Brandenburg,Bionade,0.37,3000,1110.0
Aldi,1185732,2022-02-19,February,Northeast,Saxony,Club-Mate,0.41,2000,820.0
Lidl,1185732,2022-02-19,February,Northeast,Baden-Württemberg,Bionade,0.55,2750,1512.5000000000002
Netto,1185732,2022-02-19,February,Northeast,Schleswig-Holstein,Club-Mate,0.46,3750,1725.0
Lidl,1185732,2022-03-17,March,Northeast,Baden-Württemberg,Mezzo Mix,0.46,5700,2622.0
Netto,1185732,2022-03-17,March,Northeast,Hamburg,Vita Cola,0.46,2750,1265.0
Penny,1185732,2022-03-17,March,Northeast,Saxony-Anhalt,Bionade,0.37,3000,1110.0
Rewe,1185732,2022-03-17,March,Northeast,Saxony,Bionade,0.41,1500,615.0
Kaufland,1185732,2022-03-17,March,Northeast,Berlin,Bionade,0.55,2000,1100.0
Penny,1185732,2022-03-17,March,Northeast,Berlin,Gerolsteiner,0.46,3000,1380.0
Metro,1185732,2022-04-18,April,Northeast,Mecklenburg-Vorpommern,Mezzo Mix,0.46,5500,2530.0
Aldi,1185732,2022-04-18,April,Northeast,Saxony,Gerolsteiner,0.46,2500,1150.0
Edeka,1185732,2022-04-18,April,Northeast,Brandenburg,Club-Mate,0.37,2500,925.0
Rewe,1185732,2022-04-18,April,Northeast,Hamburg,Club-Mate,0.41,1750,717.5
Kaufland,1185732,2022-04-18,April,Northeast,Hesse,Fritz-Kola,0.55,1750,962.5000000000001
Aldi,1185732,2022-04-18,April,Northeast,Hamburg,Mezzo Mix,0.46,3250,1495.0
Penny,1185732,2022-05-17,May,Northeast,Thuringia,Vita Cola,0.6,5950,3570.0
Netto,1185732,2022-05-17,May,Northeast,Hamburg,Mezzo Mix,0.55,3000,1650.0000000000002
Penny,1185732,2022-05-17,May,Northeast,Bavaria,Fritz-Kola,0.51,3250,1657.5
Lidl,1185732,2022-05-17,May,Northeast,Baden-Württemberg,Gerolsteiner,0.51,2750,1402.5
Aldi,1185732,2022-05-17,May,Northeast,Hesse,Gerolsteiner,0.6,3000,1800.0
Lidl,1185732,2022-05-17,May,Northeast,Mecklenburg-Vorpommern,Bionade,0.64,4250,2720.0
Netto,1185732,2022-06-19,June,Northeast,Brandenburg,Gerolsteiner,0.6,6750,4050.0
Aldi,1185732,2022-06-19,June,Northeast,Bavaria,Bionade,0.55,4250,2337.5
Edeka,1185732,2022-06-19,June,Northeast,Brandenburg,Club-Mate,0.51,3500,1785.0
Netto,1185732,2022-06-19,June,Northeast,Hesse,Fritz-Kola,0.51,3250,1657.5
Netto,1185732,2022-06-19,June,Northeast,Mecklenburg-Vorpommern,Vita Cola,0.6,3250,1950.0
Kaufland,1185732,2022-06-19,June,Northeast,Thuringia,Vita Cola,0.64,4750,3040.0
Aldi,1185732,2022-07-17,July,Northeast,Bavaria,Gerolsteiner,0.6,7000,4200.0
Lidl,1185732,2022-07-17,July,Northeast,Hamburg,Gerolsteiner,0.55,4500,2475.0
Rewe,1185732,2022-07-17,July,Northeast,Thuringia,Bionade,0.51,3750,1912.5
Edeka,1185732,2022-07-17,July,Northeast,Bavaria,Mezzo Mix,0.51,3250,1657.5
Penny,1185732,2022-07-17,July,Northeast,North Rhine-Westphalia,Gerolsteiner,0.6,3500,2100.0
Kaufland,1185732,2022-07-17,July,Northeast,North Rhine-Westphalia,Club-Mate,0.64,5250,3360.0
Edeka,1185732,2022-08-18,August,Northeast,Brandenburg,Mezzo Mix,0.6,6750,4050.0
Penny,1185732,2022-08-18,August,Northeast,Thuringia,Club-Mate,0.55,4500,2475.0
Rewe,1185732,2022-08-18,August,Northeast,Mecklenburg-Vorpommern,Fritz-Kola,0.51,3750,1912.5
Metro,1185732,2022-08-18,August,Northeast,Saxony,Fritz-Kola,0.51,2750,1402.5
Metro,1185732,2022-08-18,August,Northeast,Thuringia,Mezzo Mix,0.6,2500,1500.0
Rewe,1185732,2022-08-18,August,Northeast,Saxony-Anhalt,Bionade,0.64,4250,2720.0
Aldi,1185732,2022-09-17,September,Northeast,North Rhine-Westphalia,Gerolsteiner,0.6,5500,3300.0
Kaufland,1185732,2022-09-17,September,Northeast,Saxony,Mezzo Mix,0.55,3500,1925.0000000000002
Rewe,1185732,2022-09-17,September,Northeast,Berlin,Fritz-Kola,0.51,2500,1275.0
Aldi,1185732,2022-09-17,September,Northeast,Bavaria,Mezzo Mix,0.51,2250,1147.5
Aldi,1185732,2022-09-17,September,Northeast,Schleswig-Holstein,Vita Cola,0.6,2250,1350.0
Penny,1185732,2022-09-17,September,Northeast,Berlin,Club-Mate,0.64,3250,2080.0
Aldi,1185732,2022-10-19,October,Northeast,Bavaria,Club-Mate,0.64,4750,3040.0
Edeka,1185732,2022-10-19,October,Northeast,Schleswig-Holstein,Fritz-Kola,0.6,3000,1800.0
Lidl,1185732,2022-10-19,October,Northeast,Hesse,Mezzo Mix,0.6,2000,1200.0
Edeka,1185732,2022-10-19,October,Northeast,Schleswig-Holstein,Fritz-Kola,0.6,1750,1050.0
Metro,1185732,2022-10-19,October,Northeast,Baden-Württemberg,Mezzo Mix,0.69,1750,1207.5
Edeka,1185732,2022-10-19,October,Northeast,Hesse,Fritz-Kola,0.74,3000,2220.0
Netto,1185732,2022-11-18,November,Northeast,Hesse,Vita Cola,0.69,4500,3104.9999999999995
Metro,1185732,2022-11-18,November,Northeast,Saxony,Bionade,0.6,3250,1950.0
Aldi,1185732,2022-11-18,November,Northeast,Berlin,Bionade,0.6,3450,2070.0
Lidl,1185732,2022-11-18,November,Northeast,Mecklenburg-Vorpommern,Gerolsteiner,0.6,3250,1950.0
Metro,1185732,2022-11-18,November,Northeast,Brandenburg,Fritz-Kola,0.69,3000,2070.0
Aldi,1185732,2022-11-18,November,Northeast,Schleswig-Holstein,Fritz-Kola,0.74,4000,2960.0
Netto,1185732,2022-12-17,December,Northeast,Baden-Württemberg,Club-Mate,0.69,6250,4312.5
Metro,1185732,2022-12-17,December,Northeast,Brandenburg,Club-Mate,0.6,4250,2550.0
Penny,1185732,2022-12-17,December,Northeast,Mecklenburg-Vorpommern,Fritz-Kola,0.6,4000,2400.0
Kaufland,1185732,2022-12-17,December,Northeast,Baden-Württemberg,Fritz-Kola,0.6,3500,2100.0
Kaufland,1185732,2022-12-17,December,Northeast,Baden-Württemberg,Club-Mate,0.69,3500,2415.0
